,artistName,venueName,streamingEvent,title,locationText,watchLiveText,isPlus,callToActionText,rsvpCount,rsvpCountInt,startsAt,timezone,displayRule,locale,endsAt
35,Gitte Hænning,TIPI AM KANZLERAMT Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-02T20:00:00,Europe/Berlin,datetime,en,
36,Olivia Belli,silent green Kulturquartier,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-02T20:00:00,Europe/Berlin,datetime,en,2024-11-02T21:30:00
37,Hannes Kreuziger,Klubhaus Philipp Müller,False,,"Brandenburg an der Havel, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-02T21:00:00,Europe/Berlin,datetime,en,
38,Weval,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,52,52,2024-11-02T22:00:00,Europe/Berlin,datetime,en,
39,Stimming,Ritter Butzke,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,16,16,2024-11-02T22:00:00,Europe/Berlin,datetime,en,
40,Goanautika,M-Bia,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-02T23:00:00,Europe/Berlin,datetime,en,
41,Nicolas Binder,Astra Kulturhaus,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,55,55,2024-11-02T23:00:00,Europe/Berlin,datetime,en,
42,Bex Burch,ExRotaprint Kantine,False,Kantine Musik,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-11-03T16:00:00,Europe/Berlin,datetime,en,
43,duettzudritt,evangelische Kirche Birkenwerder,False,Bonhoeffer - Tragik einer Liebe,"Birkenwerder, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-03T16:30:00,Europe/Berlin,datetime,en,
44,Polly Ott - Soprano,"Kirche zum Vaterhaus, Ev. Kirchengemeinde Berlin-Baumschulenweg",False,Fauré Requiem,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-03T17:00:00,Europe/Berlin,datetime,en,
45,Hannes Kreuziger,freiheit fünfzehn,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-03T18:00:00,Europe/Berlin,datetime,en,
46,Gitte Hænning,TIPI AM KANZLERAMT Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-03T19:00:00,Europe/Berlin,datetime,en,
47,Christian Lee Hutson,Privatclub,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,6,6,2024-11-03T19:00:00,Europe/Berlin,datetime,en,
48,Culture Reject,Artliners,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-03T19:00:00,Europe/Berlin,datetime,en,
49,Yemen Blues - Ravid Kahalani,BI NUU,False,Yemen Blues,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-11-03T19:00:00,Europe/Berlin,datetime,en,
50,Uschi Brüning,BAR JEDER VERNUNFT,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-03T19:00:00,Europe/Berlin,datetime,en,
51,Victoria Canal,Frannz Club,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-11-03T19:00:00,Europe/Berlin,datetime,en,
52,Chris de Burgh,Tempodrom,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,11,11,2024-11-03T19:00:00,Europe/Berlin,datetime,en,
53,El Caribefunk,Marie-Antoinette,False,Caribefunk in Berlin - Nov 3,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-11-03T19:00:00,Europe/Berlin,datetime,en,2024-11-03T22:00:00
54,Sullivan Fortner,Nikolaisaal Potsdam,False,Cecile McLorin Salvant @ Nikolaisaal Potsdam,"Potsdam, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-11-03T19:00:00,Europe/Berlin,datetime,en,
55,Die Cigaretten,Badehaus Berlin,False,live in Berlin Support für Frenzal Rhomb,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-11-03T19:00:00,Europe/Berlin,datetime,en,
56,Cécile McLorin Salvant,Nikolaisaal Potsdam,False,,"Potsdam, Germany",Watch Live,False,Tickets & RSVP,25,25,2024-11-03T19:00:00,Europe/Berlin,datetime,en,
57,Resavoir,Gretchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-03T19:30:00,Europe/Berlin,datetime,en,
58,Pink Mario,Urban Spree,False,Pink Mario album launch party - Berlin,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-11-03T20:00:00,Europe/Berlin,datetime,en,2024-11-03T23:30:00
59,Wasia Project,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,34,34,2024-11-03T20:00:00,Europe/Berlin,datetime,en,
60,Nas,Uber Eats Music Hall,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,170,170,2024-11-03T20:00:00,Europe/Berlin,datetime,en,
61,The Delta Bombers,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-11-03T20:00:00,Europe/Berlin,datetime,en,
62,Sylvie Courvoisier,Berliner Festspiele,False,SYLVIE COURVOISIER POPPY SEEDS - BERLIN JAZZ FESTIVAL,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-11-03T20:00:00,Europe/Berlin,datetime,en,
63,Laraaji,silent green Kulturquartier,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,7,7,2024-11-03T20:00:00,Europe/Berlin,datetime,en,
64,Frenzal Rhomb,Badehaus Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,12,12,2024-11-03T20:00:00,Europe/Berlin,datetime,en,
65,YEMEN BLUES,BI NUU,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,6,6,2024-11-03T20:00:00,Europe/Berlin,datetime,en,
66,Fish,Metropol,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,12,12,2024-11-03T20:00:00,Europe/Berlin,datetime,en,
67,Sampagne,Astra Kulturhaus,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-11-03T20:00:00,Europe/Berlin,datetime,en,
0,Dust,Tempodrom,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-23T19:00:00,Europe/Berlin,datetime,en,2024-10-23T23:00:00
1,Chance Peña,Astra,False,"The Ever-Shifting, Continual Blossoming Tour","Berlin, Germany",Watch Live,False,Tickets & RSVP,42,42,2024-10-23T19:00:00,Europe/Berlin,datetime,en,2024-10-23T23:00:00
2,Jenny Don't And The Spurs,Reset Club,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-23T19:00:00,Europe/Berlin,datetime,en,
3,Andreya Casablanca,Monarch,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-23T19:00:00,Europe/Berlin,datetime,en,
4,Hexvessel,Kantine am Berghain,False,Hexvessel,"Berlin, Germany",Watch Live,False,Tickets & RSVP,7,7,2024-10-23T19:00:00,Europe/Berlin,datetime,en,2024-10-23T23:30:00
5,SOFFIE,Badehaus Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,9,9,2024-10-23T20:00:00,Europe/Berlin,datetime,en,
6,Interpol,Tempodrom,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,191,191,2024-10-23T20:00:00,Europe/Berlin,datetime,en,
7,Carla Ahad,Badehaus Berlin,False,Soffie Support,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-23T20:00:00,Europe/Berlin,datetime,en,
8,Marc Martel,Secret Location,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-23T20:00:00,Europe/Berlin,datetime,en,
9,Lugatti & 9INE,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,9,9,2024-10-23T20:00:00,Europe/Berlin,datetime,en,
10,Jonah Kagen,Astra Kulturhaus,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-23T20:00:00,Europe/Berlin,datetime,en,
11,The Stranglers,Admiralspalast - Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,50,50,2024-10-23T20:00:00,Europe/Berlin,datetime,en,
12,Julian Sas,Hafenbar Tegel,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-23T20:30:00,Europe/Berlin,datetime,en,
13,Anat Cohen,Zig Zag Jazz Club,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-23T21:00:00,Europe/Berlin,datetime,en,
14,Oh Voyage,Marie-Antoinette,False,Oh Voyage - Berlin,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-23T22:00:00,Europe/Berlin,datetime,en,2024-10-23T23:30:00
15,PAW Patrol Live!,Uber Arena,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T10:00:00,Europe/Berlin,datetime,en,
16,Leo Middea,Mulackei,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T18:00:00,Europe/Berlin,datetime,en,
17,Emilíana Torrini,Haus des Rundfunks & Großer Sendesaal,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,61,61,2024-10-24T19:00:00,Europe/Berlin,datetime,en,2024-10-24T23:00:00
18,VINTA,Privatclub,False,VINTA - KAPUTT FÜR IMMER TOUR 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T19:00:00,Europe/Berlin,datetime,en,
19,The Wake Woods,Badehaus Berlin,False,Berlin Bang! Album Release Tour 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T19:00:00,Europe/Berlin,datetime,en,
20,The Messthetics,Lido,False,The Messthetics and James Brandon Lewis at Lido Berlin,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-24T19:00:00,Europe/Berlin,datetime,en,2024-10-24T23:30:00
21,High Fade,Marie-Antoinette,False,"Lark, Berlin (Germany)","Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-24T19:00:00,Europe/Berlin,datetime,en,
22,Pascow,Festsaal Kreuzberg,False,PASCOW - SIEBEN TOUR,"Berlin, Germany",Watch Live,False,Tickets & RSVP,74,74,2024-10-24T19:00:00,Europe/Berlin,datetime,en,
23,Aviana,Columbia Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,9,9,2024-10-24T19:00:00,Europe/Berlin,datetime,en,
24,Pacific K,Sofar Sounds Berlin,False,Sofar Sounds Berlin,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T19:30:00,Europe/Berlin,datetime,en,
25,Daily Thompson,Huxleys Neue Welt,False,"Monster Magnet Tour 2024, Support Daily Thompson","Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-24T19:30:00,Europe/Berlin,datetime,en,2024-10-24T23:30:00
26,QUEENMANIA,Mehrzweckhalle Mittenwalde,False,,"Mittenwalde, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-24T19:30:00,Europe/Berlin,datetime,en,
27,Jussel,Badehaus Berlin,False,JUSSEL / THE WAKE WOODS,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T19:30:00,Europe/Berlin,datetime,en,2024-10-24T23:30:00
28,Carl Stone,KM28,False,Carl Stone @ KM28 ,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T20:00:00,Europe/Berlin,datetime,en,
29,Monster Magnet,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,43,43,2024-10-24T20:00:00,Europe/Berlin,datetime,en,
30,Ori Jacobson,Gretchen,False,"Abase ""Awakening"" Album Release","Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T20:00:00,Europe/Berlin,datetime,en,
31,Imminence,Columbia Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,61,61,2024-10-24T20:00:00,Europe/Berlin,datetime,en,
32,Bony Man,Barkett,False,Bony Man's concert in Barkett,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T20:00:00,Europe/Berlin,datetime,en,2024-10-24T23:30:00
33,Mono,Metropol,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-24T20:00:00,Europe/Berlin,datetime,en,
34,Georg Stengel,Kesselhaus in der Kulturbrauerei,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T20:00:00,Europe/Berlin,datetime,en,
35,Forest Claudette,Maschinenhaus in der Kulturbrauerei,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T20:00:00,Europe/Berlin,datetime,en,
36,Thomas Leleu,Museum of Musical Instruments,False,Duo tuba & piano,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T20:00:00,Europe/Berlin,datetime,en,
37,Zoi!s,Wild at Heart,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T20:00:00,Europe/Berlin,datetime,en,2024-10-24T23:00:00
38,MONO (Japan),Metropol,False,"MONO 25th Anniversary ""OATH"" European Tour (ft. Chamber Ensemble)","Berlin, Germany",Watch Live,False,Tickets & RSVP,86,86,2024-10-24T20:00:00,Europe/Berlin,datetime,en,
39,well-known pix,Junction Bar,False,well-known pix LIVE @ Junction Bar,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T20:00:00,Europe/Berlin,datetime,en,
40,Sabot,Schokoladen,False,Sabot + RVDS@Schokoladen,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-24T20:00:00,Europe/Berlin,datetime,en,
41,Oy,ACUD MACHT NEU,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-10-24T20:30:00,Europe/Berlin,datetime,en,2024-10-24T23:30:00
42,Vincent Peirani,Gretchen,False,Gretchen Berlin,"Berlin, Germany",Watch Live,False,Tickets & RSVP,11,11,2024-10-24T20:30:00,Europe/Berlin,datetime,en,2024-10-24T21:30:00
43,LÜX,Orania.Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-24T21:00:00,Europe/Berlin,datetime,en,
0,Black Stone Cherry,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,18,18,2024-10-29T19:00:00,Europe/Berlin,datetime,en,
1,iamnotshane,Maschinenhaus,False,iamnotshane 'Chasing the Wind' Tour,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-10-29T19:00:00,Europe/Berlin,datetime,en,2024-10-29T21:30:00
2,MYLE,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-29T19:00:00,Europe/Berlin,datetime,en,
3,Ayron Jones,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-29T19:00:00,Europe/Berlin,datetime,en,
4,Max Plattner,KUKUMU,False,Jazzfest Berlin 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-29T19:00:00,Europe/Berlin,datetime,en,
5,Anna Mateur,BAR JEDER VERNUNFT,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-29T20:00:00,Europe/Berlin,datetime,en,2024-10-29T22:30:00
6,Kelly Lee Owens,Säälchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,16,16,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
7,Sean Koch,Frannz Club,False,Sean Koch,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
8,HIPPOTRAKTOR,Neue Zukunft,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
9,Laurel,Kreuzwerk,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
10,Pivnoy Cowboy,Barkett,False,Tea Eater (US / feat. Gustaf member),"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-29T20:00:00,Europe/Berlin,datetime,en,2024-10-29T23:30:00
11,Tea Eater,Barkett,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
12,Dekker,Kesselhaus in der Kulturbrauerei,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,15,15,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
13,Tiere Streicheln Menschen,Die Wühlmäuse,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
14,WARGASM (UK),Cassiopeia,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,14,14,2024-10-29T20:00:00,Europe/Berlin,datetime,en,
15,Jack and the Weatherman,Support Sean Koch,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-10-29T20:00:00,Europe/Berlin,datetime,en,2024-10-29T23:00:00
16,Sungazer,Gretchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,30,30,2024-10-29T20:30:00,Europe/Berlin,datetime,en,
17,Living Gate,Urban Spree,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-29T21:00:00,Europe/Berlin,datetime,en,
18,Max Plattner,Jazz-Institut Berlin,False,Melting Pot at Jazzfest Berlin 2024,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-30T19:00:00,Europe/Berlin,datetime,en,
19,Pete and Bas,SO36,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,7,7,2024-10-30T19:00:00,Europe/Berlin,datetime,en,
20,The Brew,Columbia Theater,False,20th Anniversary Tour,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-30T19:00:00,Europe/Berlin,datetime,en,
21,LØLØ,Marie-Antoinette,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,24,24,2024-10-30T19:00:00,Europe/Berlin,datetime,en,
22,Pascal Schumacher,Emmauskirche,False,Danae Dörken & Pascal Schumacher,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-30T19:00:00,Europe/Berlin,datetime,en,2024-10-30T22:00:00
23,Wayne Graham,Kulturhaus Insel Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-30T19:00:00,Europe/Berlin,datetime,en,
24,Michael Sebastian,Säälchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-30T19:00:00,Europe/Berlin,datetime,en,
25,urika's bedroom,Badehaus Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-30T19:00:00,Europe/Berlin,datetime,en,
26,Serpentin,Kantine am Berghain,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-30T19:00:00,Europe/Berlin,datetime,en,2024-10-30T23:00:00
27,Good Neighbours,Privatclub,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-30T19:00:00,Europe/Berlin,datetime,en,
28,Sam Garrett,Huxleys Neue Welt,False,Sam Garrett in Berlin | More Life More Blessings tour,"Berlin, Germany",Watch Live,False,Tickets & RSVP,32,32,2024-10-30T19:00:00,Europe/Berlin,datetime,en,
29,Still Woozy,Kesselhaus,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,57,57,2024-10-30T19:00:00,Europe/Berlin,datetime,en,
30,Laura Alden,Moneta Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-30T19:30:00,Europe/Berlin,datetime,en,
31,The Black Capes,RESET Berlin - Kirchengemeinde,False,The Moon Magick European Tour (Berlin),"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-30T19:30:00,Europe/Berlin,datetime,en,
32,Simon & Jan,ufaFabrik,False,Simon & Jan - Das Beste,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
33,Guitar Wolf,Lido,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
34,YG Marley,Uber Arena,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
35,Chanel Beads,Badehaus Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
36,Spill Tab,Kesselhaus in der Kulturbrauerei,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,4,4,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
37,Dorsten,Frannz Club,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
38,Peter Cat Recording Co.,Festsaal Kreuzberg,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,14,14,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
39,HEALTH,Hole44,False,RAT-BASED WARFARE :: BERLIN,"Berlin, Germany",Watch Live,False,Tickets & RSVP,52,52,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
40,Tiere Streicheln Menschen,Die Wühlmäuse,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
41,Anna Mateur,BAR JEDER VERNUNFT,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-30T20:00:00,Europe/Berlin,datetime,en,2024-10-30T22:30:00
42,Azahriah,Metropol,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,6,6,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
43,YEAHRS,Schokoladen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
44,Brew,Columbia Theater,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
45,lauryn hill.,Uber Arena,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,5,5,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
46,Ms. Lauryn Hill,Uber Arena,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,135,135,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
47,MiA.,Astra Kulturhaus,False,MiA . HELLSEHEN TOUR 2024 - BERLIN (ZUSATZTERMIN),"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-30T20:00:00,Europe/Berlin,datetime,en,2024-10-30T23:00:00
48,Aljosha Konter,Agentenzentrale,False,ALJOSHA KONTER LIVE IN BRANDENBURG A.D.H.,"Brandenburg an der Havel, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
49,Bobby Alu,Frannz Club,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
50,Stereoact,Klubhaus Ludwigsfelde,False,,"Ludwigsfelde, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-30T20:00:00,Europe/Berlin,datetime,en,
51,Ben Poole,Hafenbar Tegel,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-30T20:30:00,Europe/Berlin,datetime,en,
52,DZ Deathrays,Urban Spree,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,8,8,2024-10-30T21:00:00,Europe/Berlin,datetime,en,
0,Sabine Oehring,Apostel-Paulus-Kirchengemeinde,False,Marktmusik mit Segen,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-17T12:00:00,Europe/Berlin,datetime,en,2024-10-17T13:00:00
1,Augustine Hoffmann AH,Jazzclub-Kunstfabrik Schlot,False,Festival Georges Brassens,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-17T18:00:00,Europe/Berlin,datetime,en,
2,Morne,Reset Club,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-17T18:00:00,Europe/Berlin,datetime,en,
3,Lizzy McAlpine,Verti Music Hall,False,Verti Music Hall,"Berlin, Germany",Watch Live,False,Tickets & RSVP,60,60,2024-10-17T19:00:00,Europe/Berlin,datetime,en,
4,Motley Fool,Hats Off Music,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-17T19:00:00,Europe/Berlin,datetime,en,
5,VoX LoW,Kantine am Berghain,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-17T19:00:00,Europe/Berlin,datetime,en,
6,KALKYL,Schokoladen,False,Bonheur + KALK¥L Wagram Stories Soirée,"Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-17T19:00:00,Europe/Berlin,datetime,en,
7,Native Young,Badehaus Berlin,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,1,1,2024-10-17T19:00:00,Europe/Berlin,datetime,en,
8,Thomas Rühmann & Band,Bürgerhaus Neuenhagen bei Berlin,False,,"Neuenhagen bei Berlin, Germany",Watch Live,False,Tickets & RSVP,0,0,2024-10-17T19:30:00,Europe/Berlin,datetime,en,
9,ARTMS,Huxleys Neue Welt,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,2,2,2024-10-17T19:30:00,Europe/Berlin,datetime,en,
10,Baloji,Gretchen,False,,"Berlin, Germany",Watch Live,False,Tickets & RSVP,3,3,2024-10-17T19:30:00,Europe/Berlin,datetime,en,
